# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tivf_base_model
# start_datetime = 2026-02-11 21:43:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/x3/67v7rgds65g1ltqghht5m7jm0000gn/T/tmpppodh0yp/eujv9jei.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /Users/mael/Desktop/0ABS/research/re-evalu_IAV_DIP_kinetics/final-fit/stan_13/results/LOW/base/censored/stan_output/tivf_base-20260211164355_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=tivf_base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_beta,log_delta,log_p_hat,log_eps,log_c,log_s0,log_alpha,log_V0,log_F0,sigma_V,sigma_F,beta,delta,p_hat,eps,c,s0,alpha,V0,F0,y0.1,y0.2,y0.3,y0.4,y_sol.1.1,y_sol.2.1,y_sol.3.1,y_sol.4.1,y_sol.1.2,y_sol.2.2,y_sol.3.2,y_sol.4.2,y_sol.1.3,y_sol.2.3,y_sol.3.3,y_sol.4.3,y_sol.1.4,y_sol.2.4,y_sol.3.4,y_sol.4.4,y_pred.1,y_pred.2,y_pred.3,y_pred.4,y_pred.5,y_pred.6,y_pred.7,y_pred.8,y_pred.9,y_pred.10,y_pred.11,y_pred.12,y_pred.13,y_pred.14,y_pred.15,y_pred.16,y_pred.17,y_pred.18,y_pred.19,y_pred.20,y_pred.21,y_pred.22,y_pred.23,y_pred.24,y_pred.25,y_pred.26,y_pred.27,y_pred.28,y_pred.29,y_pred.30,y_pred.31,y_pred.32,y_pred.33,y_pred.34,y_pred.35,y_pred.36,y_pred.37,y_pred.38,y_pred.39,y_pred.40,R0,c_over_delta,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40
# Adaptation terminated
# Step size = 0.0472059
# Diagonal elements of inverse mass matrix:
# 0.179727, 0.382174, 0.436085, 2.5911, 1.76138, 0.0923804, 1.57687, 0.0580362, 0.164922, 0.0905524, 1.95294
-42.544059,0.99511006,0.047205862,6,63,0,48.646866,-13.699483,1.0135738,3.6027376,-9.1809135,1.7607656,-9.39949,2.040395,1.640302,-4.9368764,1.2427928,1.2572291,1.1230266e-06,2.7554307,36.698564,0.00010298641,5.8168889,8.2766265e-05,7.6936477,5.1567266,0.0071769817,4000000,1e-10,5.1567266,0.0071769817,3999990.2,3993302.3,164545.83,144.02131,7.7632967,5078.224,1808510,8214.5763,19.770818,12894.266,10435009,98261.235,0.0010863057,0.025742171,19.052873,0.13761869,1.2960246,1.2960246,1.2960246,1.2960246,1.2960246,4.1103966,4.1103966,4.1103966,4.1103966,4.1103966,7.0184928,7.0184928,7.0184928,7.0184928,7.0184928,4.9923822,4.9923822,4.9923822,4.9923822,4.9923822,-2.9640479,-2.9640479,-2.9640479,-2.9640479,-2.9640479,-1.5893548,-1.5893548,-1.5893548,-1.5893548,-1.5893548,1.2799605,1.2799605,1.2799605,1.2799605,1.2799605,-0.86132258,-0.86132258,-0.86132258,-0.86132258,-0.86132258,10.285345,2.1110633,-1.9070831,-3.2149302,-2.043432,-2.5693249,-1.9070831,-1.5348728,-1.140245,-1.6099507,-1.1368074,-1.4343956,-1.4854235,-1.9125306,-1.4034868,-1.6408966,-1.8535422,-1.3371181,-1.2762969,-1.379985,-1.2558177,-1.2638152,-0.27300485,-0.27300485,-0.27300485,-0.27300485,-0.27300485,-0.97130234,-0.97130234,-0.97130234,-0.97130234,-0.97130234,-3.7352522,-1.2138454,-1.2298714,-1.3309119,-1.4934498,-3.0722479,-2.7951927,-1.5930273,-1.5930273,-1.5930273,0.7059684,0.73071234,0.55590496,1.9926546,1.6984889,4.7842986,4.0038631,3.4975211,4.0746017,3.8246142,5.8691195,9.4164101,6.0662335,6.5906154,6.9547516,5.2505556,5.7961232,4.6775867,3.4656773,4.0252494,-3.050285,-4.7176835,-3.4105618,-3.7444731,-5.9657942,-1.9669527,-3.3571174,-0.86706858,4.9118253,-0.99778107,2.796036,-1.1032866,2.4976209,0.63306249,-0.11936518,-1.084618,-2.6910272,1.5547505,-2.4617513,1.0439265
-43.934113,0.98175738,0.047205862,6,63,0,47.743423,-14.435524,1.175431,4.1578114,-9.2024849,1.6782751,-9.3757153,1.8331818,1.700556,-4.6863651,1.1744496,1.0524805,5.379371e-07,3.239539,63.931447,0.00010078864,5.3563089,8.4757583e-05,6.2537531,5.4769918,0.0092201397,4000000,1e-10,5.4769918,0.0092201397,3999995.7,3998731.6,2465929.1,1530.0038,3.2363327,885.19481,994598.91,9307.4976,16.218941,4409.7186,5825882,271202.76,0.001949391,0.0054818439,7.1697169,0.25816071,1.2100225,1.2100225,1.2100225,1.2100225,1.2100225,3.6444109,3.6444109,3.6444109,3.6444109,3.6444109,6.7653617,6.7653617,6.7653617,6.7653617,6.7653617,5.4332941,5.4332941,5.4332941,5.4332941,5.4332941,-2.710101,-2.710101,-2.710101,-2.710101,-2.710101,-2.2610733,-2.2610733,-2.2610733,-2.2610733,-2.2610733,0.85550201,0.85550201,0.85550201,0.85550201,0.85550201,-0.58810985,-0.58810985,-0.58810985,-0.58810985,-0.58810985,7.9278822,1.653417,-1.8875844,-3.5680017,-2.202572,-2.8182616,-1.8875844,-1.9796235,-1.1255732,-2.0974769,-1.1723991,-1.816437,-1.3033221,-1.6879898,-1.2354291,-1.4388776,-1.6329475,-1.1233118,-1.0967614,-1.1457403,-1.0898122,-1.0923744,-0.30775103,-0.30775103,-0.30775103,-0.30775103,-0.30775103,-0.52252461,-0.52252461,-0.52252461,-0.52252461,-0.52252461,-3.860397,-1.2287128,-1.2861507,-1.539809,-1.8508305,-3.0898022,-2.7570297,-2.1308807,-2.1308807,-2.1308807,2.8640282,-0.1812874,2.7474722,-0.13102864,2.4856036,2.9053365,3.4422624,5.2223401,4.9888016,2.7494496,7.146161,7.7767339,4.7294193,6.8352873,5.9007854,6.1639434,7.0953046,5.6989923,5.7322055,4.7584111,-4.0459919,-0.90722306,-2.554251,1.5644681,0.72884202,-2.6263455,-1.4947359,-2.5838807,-2.0688499,-1.8412741,0.20854852,0.89792859,3.0257511,0.96519007,4.1854058,-0.40547477,-2.1200955,0.55217187,1.4294278,-1.5930448
-35.132972,0.98690955,0.047205862,6,63,0,45.915785,-12.933712,0.52632655,2.1338032,-4.0174291,1.3734861,-11.97985,2.0046422,3.3868172,-5.0171426,1.5220239,1.4587778,2.4152389e-06,1.6927028,8.4469308,0.01799918,3.9490936,6.2692731e-06,7.4234375,29.571682,0.0066234252,4000000,1e-10,29.571682,0.0066234252,3999911.3,3989366.5,1401662.1,48.674766,74.674365,8379.7308,1834610.9,124775.18,63.146832,6923.6421,2057347.2,458208.08,0.0010664557,0.0038396263,1.0847657,0.13648275,1.8003516,1.8003516,1.8003516,1.8003516,1.8003516,3.8403346,3.8403346,3.8403346,3.8403346,3.8403346,6.3133076,6.3133076,6.3133076,6.3133076,6.3133076,5.6610627,5.6610627,5.6610627,5.6610627,5.6610627,-2.9720572,-2.9720572,-2.9720572,-2.9720572,-2.9720572,-2.415711,-2.415711,-2.415711,-2.415711,-2.415711,0.035335925,0.035335925,0.035335925,0.035335925,0.035335925,-0.86492225,-0.86492225,-0.86492225,-0.86492225,-0.86492225,12.207898,2.3330106,-2.1334251,-2.2281165,-1.634262,-1.8912809,-2.1334251,-1.7498213,-1.3444818,-1.8115364,-1.3596767,-1.6653425,-1.3629577,-1.4924762,-1.3479009,-1.4026911,-1.4714111,-1.3420327,-1.3390059,-1.3475215,-1.3397843,-1.3393434,-0.31108393,-0.31108393,-0.31108393,-0.31108393,-0.31108393,-0.50012652,-0.50012652,-0.50012652,-0.50012652,-0.50012652,-2.1993547,-1.8886991,-1.9479586,-2.1781857,-2.4283546,-2.8422551,-2.6101654,-1.4445476,-1.4445476,-1.4445476,3.1797139,1.971748,1.7412478,0.45290114,-0.030782318,6.0195491,4.7823372,1.5467817,3.3316439,4.1589598,7.3104241,7.1894591,3.2156491,6.3437353,5.0606759,6.8215434,4.4060308,4.507341,6.0427691,4.5720239,-2.7977253,-1.076095,-1.3714104,-6.7106637,-3.0190927,-3.7030437,-5.064104,-2.895791,-4.3687897,-2.8126041,-0.86184655,-3.6708872,1.8376276,2.3080706,0.034112286,0.14038296,0.32598005,-1.7359914,1.193991,-1.6862412
-36.929949,0.99498046,0.047205862,6,63,0,39.514318,-13.874245,0.54590056,3.7170352,-3.3591853,2.190964,-11.332227,2.3660055,2.9537585,-4.9380854,0.91875917,1.4044934,9.4295711e-07,1.7261622,41.142233,0.034763569,8.9438309,1.1980538e-05,10.654747,19.177899,0.0071683098,4000000,1e-10,19.177899,0.0071683098,3999977.9,3992940.7,662419.78,384.38298,18.775688,5757.3694,2240035.2,97853.654,46.792344,14294.191,8017665.9,554290.05,0.00051149687,0.0037734309,2.1657859,0.13126926,1.6701748,1.6701748,1.6701748,1.6701748,1.6701748,4.1551596,4.1551596,4.1551596,4.1551596,4.1551596,6.904048,6.904048,6.904048,6.904048,6.904048,5.7437371,5.7437371,5.7437371,5.7437371,5.7437371,-3.291157,-3.291157,-3.291157,-3.291157,-3.291157,-2.4232636,-2.4232636,-2.4232636,-2.4232636,-2.4232636,0.33561551,0.33561551,0.33561551,0.33561551,0.33561551,-0.88183697,-0.88183697,-0.88183697,-0.88183697,-0.88183697,10.051586,5.1813387,-3.3655553,-3.5973533,-1.8349825,-2.6066454,-3.3655553,-1.5058459,-0.84846742,-1.6379175,-0.83422305,-1.3299511,-1.3399803,-2.0523382,-1.207681,-1.5959871,-1.9525384,-0.8349862,-0.83941191,-0.8422139,-0.84644511,-0.84327643,-0.22321463,-0.22321463,-0.22321463,-0.22321463,-0.22321463,-0.49042494,-0.49042494,-0.49042494,-0.49042494,-0.49042494,-2.5433366,-1.6869815,-1.7409822,-1.9575758,-2.2015276,-2.9116545,-2.6679722,-1.4652008,-1.4652008,-1.4652008,1.8623171,1.1068669,1.2022887,0.37665108,1.3018702,3.0143163,4.2530592,4.7414205,3.123231,4.7602604,6.3782306,8.251664,8.3989226,6.8778636,5.5888568,6.8844781,7.2093079,6.8133808,4.4460409,5.8132919,-4.2607574,-3.7801543,-4.5889017,-4.774467,-1.0763846,-2.7621823,-3.9660333,-2.0175306,0.8075347,-1.3157512,-0.2916512,2.2128242,2.8351317,2.5847858,1.5117675,0.77958449,1.6974446,-1.1015447,-3.0503698,-1.5769807
-40.236306,0.9368237,0.047205862,6,63,0,43.445172,-12.342946,0.89706033,1.6396804,-2.8610204,0.80882667,-10.680827,1.5721163,3.9463173,-4.9084065,1.6617736,1.2898495,4.3604033e-06,2.4523833,5.1535222,0.057210353,2.245272,2.2981366e-05,4.8168313,51.744455,0.0073842457,4000000,1e-10,51.744455,0.0073842457,3999647.8,3921353.9,66883.429,14.409774,280.5716,58393.086,1363455,10801.118,156.86598,32249.192,2121821.8,145964.95,0.0026930343,0.11320313,7.3532042,0.10446104,2.1955288,2.1955288,2.1955288,2.1955288,2.1955288,4.5085188,4.5085188,4.5085188,4.5085188,4.5085188,6.3267089,6.3267089,6.3267089,6.3267089,6.3267089,5.1642486,5.1642486,5.1642486,5.1642486,5.1642486,-2.5697581,-2.5697581,-2.5697581,-2.5697581,-2.5697581,-0.94614156,-0.94614156,-0.94614156,-0.94614156,-0.94614156,0.86647663,0.86647663,0.86647663,0.86647663,0.86647663,-0.98104567,-0.98104567,-0.98104567,-0.98104567,-0.98104567,16.324259,0.91554693,-2.3728144,-1.9105293,-1.5354258,-1.6894993,-2.3728144,-1.5184784,-1.473645,-1.5460534,-1.4500969,-1.4839057,-1.4485889,-1.5597142,-1.4353272,-1.4829395,-1.541752,-1.4954735,-1.4695463,-1.5144705,-1.4612039,-1.4644322,-0.41334996,-0.41334996,-0.41334996,-0.41334996,-0.41334996,-1.4892893,-1.4892893,-1.4892893,-1.4892893,-1.4892893,-3.2583672,-1.3591318,-1.3977995,-1.5720539,-1.7925956,-3.1516037,-2.8809011,-1.4581397,-1.4581397,-1.4581397,1.551091,3.9035211,2.8223543,5.987381,0.023098313,6.785158,6.2595801,4.0355599,7.8286196,8.3647307,3.5893048,7.9852671,3.9886811,7.9682015,8.3270021,4.7874347,6.7128811,4.1634091,4.9492208,3.0145886,-1.8556078,-2.6945954,-2.6917162,-1.5207813,-1.5223166,-2.8146999,0.26680429,-3.7526602,1.216528,-1.1746451,1.7481058,2.0211516,0.86226514,0.47112532,-0.80715026,1.2022974,-1.2342729,0.51423811,0.33220372,-1.077983
-36.285637,0.99505296,0.047205862,6,63,0,45.370026,-12.546472,0.68880164,1.8798416,-3.2137744,1.1542314,-11.88438,2.3422486,2.4890814,-4.6285376,1.5712821,1.2364164,3.5574324e-06,1.9913278,6.5524669,0.040204579,3.1715847,6.8973019e-06,10.404606,12.050202,0.0097690349,4000000,1e-10,12.050202,0.0097690349,3999937.4,3986385.6,460757.13,4.0310051,51.775112,10629.531,2144085.9,50624.13,33.614242,6793.178,2528592.4,255566.04,0.00074415241,0.004193954,1.2773746,0.041501826,1.5265233,1.5265233,1.5265233,1.5265233,1.5265233,3.832073,3.832073,3.832073,3.832073,3.832073,6.4028788,6.4028788,6.4028788,6.4028788,6.4028788,5.4075031,5.4075031,5.4075031,5.4075031,5.4075031,-3.1283381,-3.1283381,-3.1283381,-3.1283381,-3.1283381,-2.3773763,-2.3773763,-2.3773763,-2.3773763,-2.3773763,0.10631829,0.10631829,0.10631829,0.10631829,0.10631829,-1.3819328,-1.3819328,-1.3819328,-1.3819328,-1.3819328,14.763265,1.5926985,-1.7979019,-2.4453871,-1.7928001,-2.0816482,-1.7979019,-1.7609475,-1.3765413,-1.8191884,-1.3913004,-1.6811804,-1.4070459,-1.5470736,-1.388202,-1.4519457,-1.5251317,-1.3989305,-1.3827394,-1.4122965,-1.3783347,-1.3799751,-0.22521812,-0.22521812,-0.22521812,-0.22521812,-0.22521812,-0.48816557,-0.48816557,-0.48816557,-0.48816557,-0.48816557,-2.5956875,-1.849303,-1.9244455,-2.214352,-2.525185,-3.6662251,-3.3833599,-1.1419787,-1.1419787,-1.1419787,0.34122057,1.5198334,0.70977601,0.4434538,1.6701603,6.0380079,1.0865281,2.1830453,4.9651608,2.823199,10.457211,7.2100139,7.3130019,6.3550487,5.940085,4.3092017,4.9811302,3.1390592,6.2514996,2.4605897,-1.7926479,-2.9876539,-2.9367512,-2.0240019,-3.0596332,-2.8991151,-2.7888012,-3.458172,-2.8581254,-0.50203897,-0.739212,1.387259,2.2829849,-0.74386103,-0.99275152,0.60550519,-1.8860479,-3.45034,-1.1978712,-1.3625874
