# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tivf_base_model
# start_datetime = 2026-02-11 20:49:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 12
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/x3/67v7rgds65g1ltqghht5m7jm0000gn/T/tmpmf4j0jho/a968khv_.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /Users/mael/Desktop/0ABS/research/re-evalu_IAV_DIP_kinetics/final-fit/stan_13/results/MED/base/censored/stan_output/tivf_base-20260211154906_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=tivf_base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_beta,log_delta,log_p_hat,log_eps,log_c,log_s0,log_alpha,log_V0,log_F0,sigma_V,sigma_F,beta,delta,p_hat,eps,c,s0,alpha,V0,F0,y0.1,y0.2,y0.3,y0.4,y_sol.1.1,y_sol.2.1,y_sol.3.1,y_sol.4.1,y_sol.1.2,y_sol.2.2,y_sol.3.2,y_sol.4.2,y_sol.1.3,y_sol.2.3,y_sol.3.3,y_sol.4.3,y_sol.1.4,y_sol.2.4,y_sol.3.4,y_sol.4.4,y_pred.1,y_pred.2,y_pred.3,y_pred.4,y_pred.5,y_pred.6,y_pred.7,y_pred.8,y_pred.9,y_pred.10,y_pred.11,y_pred.12,y_pred.13,y_pred.14,y_pred.15,y_pred.16,y_pred.17,y_pred.18,y_pred.19,y_pred.20,y_pred.21,y_pred.22,y_pred.23,y_pred.24,y_pred.25,y_pred.26,y_pred.27,y_pred.28,y_pred.29,y_pred.30,y_pred.31,y_pred.32,y_pred.33,y_pred.34,y_pred.35,y_pred.36,y_pred.37,y_pred.38,y_pred.39,y_pred.40,R0,c_over_delta,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40
# Adaptation terminated
# Step size = 0.0641965
# Diagonal elements of inverse mass matrix:
# 0.183134, 0.330102, 0.657389, 0.524068, 1.95524, 0.0507355, 1.70248, 0.0419778, 0.186526, 0.0691813, 2.02453
-31.357784,0.97496146,0.064196492,6,63,0,33.842414,-16.205955,0.23323957,5.6202285,-0.81165195,1.7238649,-8.9648463,0.77738737,5.583131,-6.1067309,1.0955347,0.96844543,9.1588931e-08,1.2626839,275.95244,0.44412379,5.6061541,0.00012782527,2.1757803,265.90285,0.0022278219,4000000,1e-10,265.90285,0.0022278219,3999970.4,3994783.2,3407364.6,2289273.9,26.090111,4400.6137,413139.79,348982.02,586.26241,96291.696,3412683.7,1512311.7,0.0015971883,0.062982917,11.466572,23.851934,2.768092,2.768092,2.768092,2.768092,2.768092,4.9835888,4.9835888,4.9835888,4.9835888,4.9835888,6.533096,6.533096,6.533096,6.533096,6.533096,6.1796413,6.1796413,6.1796413,6.1796413,6.1796413,-2.7966439,-2.7966439,-2.7966439,-2.7966439,-2.7966439,-1.2007772,-1.2007772,-1.2007772,-1.2007772,-1.2007772,1.0594336,1.0594336,1.0594336,1.0594336,1.0594336,1.3775236,1.3775236,1.3775236,1.3775236,1.3775236,14.281622,4.4398712,-1.9751082,-1.4118417,-5.157352,-1.0741672,-1.7163007,-1.2946993,-1.4073573,-1.0631012,-1.5481891,-1.3375129,-1.017561,-1.0957071,-1.0164937,-1.0348003,-1.0212628,-1.0702244,-1.0382655,-1.0116988,-1.0361439,-1.0835436,-0.25371481,-0.25371481,-0.25371481,-0.25371481,-0.25371481,-4.3607996,-1.4988048,-1.4988048,-1.4988048,-1.4988048,-1.7016441,-1.5853746,-1.5486358,-1.5140693,-1.4712504,-4.7377906,-1.0088279,-0.98707615,-0.95469712,-0.9394931,4.1949201,2.9991775,2.6285354,5.1307664,1.8240337,4.0188872,5.1876855,4.5009332,5.0320002,4.5413587,8.0920734,4.4367451,6.4807331,6.8495579,7.4683515,6.6662519,7.9378322,4.9464879,7.853382,5.806567,-2.7189624,-1.8978732,-2.3153777,-2.2884254,-2.9365354,-0.52027117,-1.5595081,-1.4288377,-0.6748267,-1.0120431,1.8524444,1.1467833,1.6652981,2.0166912,3.1770605,-0.53696634,2.6626707,0.39696476,2.4273426,1.5323748
-33.742941,0.98870132,0.064196492,5,31,0,37.234134,-15.283442,0.30175875,4.9012779,-1.21094,1.7033671,-8.5443053,1.5586292,5.4975522,-4.0301742,0.61075511,1.401811,2.3040157e-07,1.352235,134.4615,0.29791709,5.4924099,0.00019465043,4.7523023,244.09371,0.017771233,4000000,1e-10,244.09371,0.017771233,3999919.2,3970595.8,2650520.4,1152335.6,71.149342,24988.978,804462.73,457485.11,719.52999,239361.63,2324752.1,1589062.9,0.0064155533,0.39419883,27.215358,20.58331,2.8570489,2.8570489,2.8570489,2.8570489,2.8570489,5.3790545,5.3790545,5.3790545,5.3790545,5.3790545,6.3663767,6.3663767,6.3663767,6.3663767,6.3663767,6.2011411,6.2011411,6.2011411,6.2011411,6.2011411,-2.1927659,-2.1927659,-2.1927659,-2.1927659,-2.1927659,-0.40428467,-0.40428467,-0.40428467,-0.40428467,-0.40428467,1.4348141,1.4348141,1.4348141,1.4348141,1.4348141,1.3135152,1.3135152,1.3135152,1.3135152,1.3135152,16.68508,4.0617275,-3.1781968,-1.4946663,-13.444522,-0.54890078,-2.3979495,-0.67481116,-0.87826259,-0.42792379,-1.1617615,-0.74895355,-0.4273947,-0.53580801,-0.42843012,-0.43369844,-0.42589693,-0.64156936,-0.5318253,-0.42790336,-0.52442248,-0.68672931,-0.59420006,-0.59420006,-0.59420006,-0.59420006,-0.59420006,-2.6580663,-1.8754528,-1.8754528,-1.8754528,-1.8754528,-1.4919458,-1.4478102,-1.4345405,-1.4223769,-1.4077671,-3.4349928,-1.3553633,-1.3427609,-1.3228667,-1.3116821,2.8323049,2.5842085,1.9191117,2.0214513,3.9141989,6.6910585,4.8026518,5.7879236,4.7827574,5.3190447,6.5333969,5.8794983,6.8189376,6.7534835,6.7192419,5.6619785,5.934608,6.7462045,6.9544649,6.4166147,-0.38186281,-2.468539,-3.5643942,-2.7865135,-2.794708,2.6289756,-0.87073785,-1.3040786,1.4370888,-0.12047591,0.42847907,2.6149494,1.4082069,3.6740651,2.672906,0.90693126,1.302651,1.2253556,-1.0794646,3.2300066
-32.617061,0.99982532,0.064196492,6,63,0,39.123419,-15.372446,0.63552979,5.2705658,-1.653688,1.7718589,-9.1845339,1.2320789,3.2414991,-7.3936688,1.3301456,1.0950193,2.1078099e-07,1.8880221,194.526,0.19134293,5.8817768,0.00010261423,3.4283493,25.572029,0.00061513501,4000000,1e-10,25.572029,0.00061513501,3999990.6,3991274.9,1621923.7,274096.59,8.0303594,7218.1416,1333396.2,182890.58,104.80685,93479.74,7730815.5,2545516.2,0.0003215597,0.059442777,28.206723,8.0712485,2.0203896,2.0203896,2.0203896,2.0203896,2.0203896,4.9707175,4.9707175,4.9707175,4.9707175,4.9707175,6.8882253,6.8882253,6.8882253,6.8882253,6.8882253,6.4057759,6.4057759,6.4057759,6.4057759,6.4057759,-3.4927384,-3.4927384,-3.4927384,-3.4927384,-3.4927384,-1.2259009,-1.2259009,-1.2259009,-1.2259009,-1.2259009,1.4503526,1.4503526,1.4503526,1.4503526,1.4503526,0.90694072,0.90694072,0.90694072,0.90694072,0.90694072,14.769081,3.1153114,-2.6599349,-2.0496385,-2.7427837,-1.5712424,-2.3914006,-1.4032888,-1.4808015,-1.2427649,-1.5774988,-1.4327678,-1.2715885,-1.388829,-1.2688573,-1.3053619,-1.2801212,-1.3079309,-1.2709143,-1.2119932,-1.2681969,-1.3220785,-0.12272863,-0.12272863,-0.12272863,-0.12272863,-0.12272863,-4.032003,-1.3641681,-1.3641681,-1.3641681,-1.3641681,-1.3466984,-1.2779668,-1.2572366,-1.2382124,-1.2153396,-3.7904492,-1.3700159,-1.3303423,-1.2571925,-1.2010195,0.93971396,0.2879383,5.5584585,0.49559784,2.044596,5.2595937,6.3275559,5.7710936,3.0999125,5.9865756,7.7683001,6.1423815,6.3503004,7.7851151,6.3029754,7.3664703,5.2327872,8.075295,7.8779379,6.6934534,-2.9532985,-2.9191596,-3.9677874,-4.7978578,-3.6077047,0.95314401,-0.69561392,-0.37577175,-1.8860519,1.7386007,3.7990313,1.4786229,0.22655642,2.3851543,2.236741,0.4421651,0.83303363,1.3901848,1.4235618,-3.2660737
-32.565157,0.95698328,0.064196492,6,63,0,38.241765,-15.178557,0.89353901,4.7679414,-1.2392539,1.6962185,-9.0262263,1.3469755,6.0865694,-3.5915336,0.71265667,1.3375478,2.5587998e-07,2.4437629,117.67675,0.28960021,5.4532869,0.00012021529,3.8457764,439.90966,0.027556038,4000000,1e-10,439.90966,0.027556038,3999849.1,3967755,2463803.3,986118.82,119.76058,23861.267,673097.48,186004.92,1127.9696,216641.88,2680498,1366768.9,0.011691664,0.2672882,16.948848,6.9847792,3.0522974,3.0522974,3.0522974,3.0522974,3.0522974,5.3357424,5.3357424,5.3357424,5.3357424,5.3357424,6.4282155,6.4282155,6.4282155,6.4282155,6.4282155,6.1356951,6.1356951,6.1356951,6.1356951,6.1356951,-1.9321237,-1.9321237,-1.9321237,-1.9321237,-1.9321237,-0.57302021,-0.57302021,-0.57302021,-0.57302021,-0.57302021,1.2291402,1.2291402,1.2291402,1.2291402,1.2291402,0.84415268,0.84415268,0.84415268,0.84415268,0.84415268,9.0379419,2.2315123,-2.0883239,-1.0594196,-11.594119,-0.59160291,-1.5998329,-0.80161375,-0.96383458,-0.58020087,-1.1857006,-0.86118586,-0.58096679,-0.69955585,-0.58050968,-0.59899017,-0.58351949,-0.69112586,-0.62598559,-0.59089375,-0.62183707,-0.71913999,-0.73241605,-0.73241605,-0.73241605,-0.73241605,-0.73241605,-2.8822422,-1.7873246,-1.7873246,-1.7873246,-1.7873246,-1.5758463,-1.5163903,-1.4980559,-1.481017,-1.4602078,-3.1372993,-1.5039507,-1.474632,-1.4203492,-1.3782683,3.9838665,2.6156819,2.8471676,4.7944329,3.4003048,5.3203718,5.129795,6.0479516,6.1465473,5.9933645,6.4162952,7.0075668,6.5673305,6.6500433,6.2330034,6.2360602,6.5936784,6.7503355,6.0788078,6.6013653,-2.8333488,-1.5049743,-1.7246175,-2.0901646,-2.559338,0.2197242,1.1478917,-0.65299777,-5.466637,0.76501481,2.8272245,2.9634301,2.7095698,1.3900541,2.6511177,2.3800577,1.2765701,0.13764177,-1.8343024,2.4800129
-32.663235,0.93419249,0.064196492,6,63,0,38.691746,-14.31035,1.2566521,4.0700192,-1.6670148,1.1331542,-8.3707705,0.83850375,3.4834893,-5.6375433,1.26265,1.360295,6.0966865e-07,3.5136383,58.558089,0.18880986,3.1054363,0.00023153709,2.3129037,32.573182,0.0035616073,4000000,1e-10,32.573182,0.0035616073,3999961.6,3974495.2,2048038.3,787948.53,28.74304,18022.922,634044.5,73566.17,143.95808,87771.224,1532866.7,439165.18,0.0025354329,0.38840363,46.142625,12.255468,2.1582361,2.1582361,2.1582361,2.1582361,2.1582361,4.9433522,4.9433522,4.9433522,4.9433522,4.9433522,6.1855044,6.1855044,6.1855044,6.1855044,6.1855044,5.6426279,5.6426279,5.6426279,5.6426279,5.6426279,-2.5959479,-2.5959479,-2.5959479,-2.5959479,-2.5959479,-0.41071672,-0.41071672,-0.41071672,-0.41071672,-0.41071672,1.6641023,1.6641023,1.6641023,1.6641023,1.6641023,1.0883299,1.0883299,1.0883299,1.0883299,1.0883299,13.087632,0.88382354,-2.5773724,-1.9467747,-3.1304405,-1.4668788,-2.2983833,-1.3877046,-1.4763005,-1.2014929,-1.5863584,-1.4214494,-1.1665804,-1.1556422,-1.1679571,-1.1555757,-1.1628264,-1.1599183,-1.1762797,-1.2640677,-1.1780508,-1.1564717,-0.41520687,-0.41520687,-0.41520687,-0.41520687,-0.41520687,-2.7008425,-1.9127689,-1.9127689,-1.9127689,-1.9127689,-1.3772009,-1.3439826,-1.3344754,-1.3260058,-1.3161957,-3.3185838,-1.4012932,-1.3803628,-1.3435326,-1.3173565,2.1002017,3.8266985,1.817605,3.0313588,2.0989568,5.1043365,3.5950408,4.8537745,5.0954127,5.8254989,10.262063,6.870389,6.7678547,6.3761765,6.020817,5.648977,5.4891447,4.8157647,6.2844797,4.4453798,-8.3312576,-2.8058466,-3.4571054,-6.2657861,0.0063564455,1.278331,-2.4135029,-1.3735604,-0.746389,-0.75491398,2.8301184,3.8893173,-0.3278111,-1.3382574,2.4942621,3.2453138,3.6862679,0.58765168,-2.1145868,2.8178215
-33.72194,0.99713854,0.064196492,6,63,0,36.5067,-16.137819,-0.39780775,5.380345,-1.1112256,1.5479266,-7.8110988,0.87425865,6.5720641,-5.0017098,0.81733055,1.1100698,9.8046979e-08,0.67179117,217.09715,0.3291553,4.7017117,0.00040521254,2.3970976,714.84383,0.0067264363,4000000,1e-10,714.84383,0.0067264363,3999914.7,3987104.1,3592125.7,2963256.8,79.574503,11685.782,312200.24,399402.25,1540.181,205807.32,1395130.7,789662.85,0.006579928,0.53675032,31.215383,68.996342,3.1875718,3.1875718,3.1875718,3.1875718,3.1875718,5.3134608,5.3134608,5.3134608,5.3134608,5.3134608,6.1446149,6.1446149,6.1446149,6.1446149,6.1446149,5.8974417,5.8974417,5.8974417,5.8974417,5.8974417,-2.1817789,-2.1817789,-2.1817789,-2.1817789,-2.1817789,-0.27022769,-0.27022769,-0.27022769,-0.27022769,-0.27022769,1.4943687,1.4943687,1.4943687,1.4943687,1.4943687,1.8388261,1.8388261,1.8388261,1.8388261,1.8388261,26.956162,6.9987697,-1.6268787,-0.95398709,-9.9422166,-0.71779584,-1.3000454,-0.90176306,-1.0300971,-0.71775402,-1.2041108,-0.94905493,-0.76604324,-0.72035178,-0.76994105,-0.73304714,-0.75524798,-0.72433349,-0.71760773,-0.80505698,-0.71802027,-0.73136562,-0.57655413,-0.57655413,-0.57655413,-0.57655413,-0.57655413,-2.8492027,-2.4084426,-2.4084426,-2.4084426,-2.4084426,-1.3233663,-1.2598235,-1.2408095,-1.2234369,-1.2026626,-4.706229,-1.0804187,-1.0886205,-1.1144575,-1.1475177,3.2708585,2.8749098,3.6703851,2.8023177,2.451696,3.6247889,4.7161743,6.6109709,5.8896479,7.0285778,6.9751591,6.5225478,7.9127638,6.0534204,5.6907041,5.5453796,5.7786614,5.5040992,6.1955443,5.3986685,-4.0969702,-2.3504996,0.70145824,-1.6726909,-1.697316,1.1570442,-0.20022641,-2.0649272,-1.607644,-2.7139764,2.2409563,1.1858762,0.20120197,2.0562519,1.5099718,2.2103446,3.7033229,0.64093323,1.4428606,1.4392133
